FECHA HECHO,CANTIDAD,GENERO,ARMAS MEDIOS,Number of domestic violence
2015-03-04,5,M,CONTUNDENTES,1
2015-03-04,1,F,CONTUNDENTES,45
2015-03-04,2,M,SIN EMPLEO DE ARMAS,1
2015-03-04,2,F,CONTUNDENTES,9
2015-03-04,1,F,NO REPORTA,3
2015-03-04,1,F,SIN EMPLEO DE ARMAS,16
2015-03-04,1,M,CORTANTES,1
2015-03-04,1,M,SIN EMPLEO DE ARMAS,9
2015-03-04,2,F,NO REPORTA,2
2015-03-04,1,M,CONTUNDENTES,10
2015-03-04,1,F,ARMA DE FUEGO,1
2015-03-04,4,M,SIN EMPLEO DE ARMAS,2
2015-03-04,13,F,CONTUNDENTES,1
2015-03-04,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-04,10,F,SIN EMPLEO DE ARMAS,1
2015-03-05,1,F,CONTUNDENTES,42
2015-03-05,6,F,CONTUNDENTES,1
2015-03-05,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2015-03-05,3,F,CONTUNDENTES,3
2015-03-05,1,F,NO REPORTA,4
2015-03-05,8,F,SIN EMPLEO DE ARMAS,1
2015-03-05,2,M,CONTUNDENTES,2
2015-03-05,1,F,ESCOPOLAMINA,1
2015-03-05,1,F,PUNZANTES,1
2015-03-05,2,M,SIN EMPLEO DE ARMAS,1
2015-03-05,4,F,SIN EMPLEO DE ARMAS,1
2015-03-05,3,F,SIN EMPLEO DE ARMAS,5
2015-03-05,1,F,CORTANTES,1
2015-03-05,8,F,CONTUNDENTES,1
2015-03-05,1,M,SIN EMPLEO DE ARMAS,7
2015-03-05,1,M,CONTUNDENTES,11
2015-03-05,1,F,SIN EMPLEO DE ARMAS,23
2015-03-05,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-05,2,F,CONTUNDENTES,11
2015-03-05,2,F,SIN EMPLEO DE ARMAS,6
2015-03-05,1,F,CORTOPUNZANTES,2
2015-03-06,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-06,1,F,SIN EMPLEO DE ARMAS,20
2015-03-06,3,F,CONTUNDENTES,3
2015-03-06,1,M,SIN EMPLEO DE ARMAS,8
2015-03-06,10,F,CONTUNDENTES,1
2015-03-06,4,M,CONTUNDENTES,1
2015-03-06,1,F,NO REPORTA,1
2015-03-06,4,F,CONTUNDENTES,1
2015-03-06,3,F,NO REPORTA,1
2015-03-06,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2015-03-06,18,F,SIN EMPLEO DE ARMAS,1
2015-03-06,2,M,CONTUNDENTES,2
2015-03-06,8,F,CONTUNDENTES,1
2015-03-06,9,F,SIN EMPLEO DE ARMAS,1
2015-03-06,2,F,CONTUNDENTES,7
2015-03-06,4,F,SIN EMPLEO DE ARMAS,1
2015-03-06,2,M,SIN EMPLEO DE ARMAS,1
2015-03-06,3,M,CONTUNDENTES,1
2015-03-06,1,M,CONTUNDENTES,6
2015-03-06,2,F,SIN EMPLEO DE ARMAS,4
2015-03-06,1,F,CONTUNDENTES,32
2015-03-06,3,F,SIN EMPLEO DE ARMAS,2
2015-03-07,3,M,SIN EMPLEO DE ARMAS,1
2015-03-07,5,F,CONTUNDENTES,1
2015-03-07,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-07,3,F,SIN EMPLEO DE ARMAS,4
2015-03-07,1,F,NO REPORTA,1
2015-03-07,4,F,SIN EMPLEO DE ARMAS,2
2015-03-07,6,F,CONTUNDENTES,1
2015-03-07,1,F,CORTOPUNZANTES,1
2015-03-07,1,M,ARMA BLANCA / CORTOPUNZANTE,5
2015-03-07,2,F,SIN EMPLEO DE ARMAS,8
2015-03-07,1,M,ESCOPOLAMINA,1
2015-03-07,1,F,ESCOPOLAMINA,1
2015-03-07,7,M,CONTUNDENTES,1
2015-03-07,2,F,ESCOPOLAMINA,1
2015-03-07,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2015-03-07,2,F,CONTUNDENTES,11
2015-03-07,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-07,11,F,CONTUNDENTES,1
2015-03-07,3,M,CONTUNDENTES,1
2015-03-07,1,F,CONTUNDENTES,36
2015-03-07,3,F,CONTUNDENTES,3
2015-03-07,9,F,SIN EMPLEO DE ARMAS,1
2015-03-07,2,M,CONTUNDENTES,1
2015-03-07,1,M,SIN EMPLEO DE ARMAS,5
2015-03-07,4,F,CONTUNDENTES,1
2015-03-07,1,M,CONTUNDENTES,10
2015-03-07,14,F,CONTUNDENTES,1
2015-03-07,1,F,SIN EMPLEO DE ARMAS,25
2015-03-08,4,F,CONTUNDENTES,1
2015-03-08,4,M,CONTUNDENTES,2
2015-03-08,1,M,SIN EMPLEO DE ARMAS,6
2015-03-08,1,F,ARMA DE FUEGO,2
2015-03-08,4,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-08,2,F,CORTANTES,1
2015-03-08,3,F,SIN EMPLEO DE ARMAS,4
2015-03-08,7,F,SIN EMPLEO DE ARMAS,1
2015-03-08,3,F,CONTUNDENTES,6
2015-03-08,6,M,SIN EMPLEO DE ARMAS,1
2015-03-08,1,F,SIN EMPLEO DE ARMAS,37
2015-03-08,7,F,CONTUNDENTES,1
2015-03-08,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-08,6,F,SIN EMPLEO DE ARMAS,1
2015-03-08,1,M,ARMA BLANCA / CORTOPUNZANTE,4
2015-03-08,2,F,SIN EMPLEO DE ARMAS,7
2015-03-08,2,F,NO REPORTA,1
2015-03-08,3,M,SIN EMPLEO DE ARMAS,1
2015-03-08,5,M,SIN EMPLEO DE ARMAS,1
2015-03-08,5,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-08,1,F,ARMA BLANCA / CORTOPUNZANTE,9
2015-03-08,19,F,SIN EMPLEO DE ARMAS,1
2015-03-08,2,F,CONTUNDENTES,15
2015-03-08,4,F,SIN EMPLEO DE ARMAS,2
2015-03-08,3,M,CONTUNDENTES,2
2015-03-08,2,M,CONTUNDENTES,2
2015-03-08,5,F,CONTUNDENTES,2
2015-03-08,1,M,CONTUNDENTES,21
2015-03-08,5,F,SIN EMPLEO DE ARMAS,2
2015-03-08,16,F,CONTUNDENTES,1
2015-03-08,11,F,CONTUNDENTES,1
2015-03-08,1,F,PUNZANTES,1
2015-03-08,1,F,CORTANTES,1
2015-03-08,1,F,CONTUNDENTES,59
2015-03-08,1,F,ESCOPOLAMINA,1
2015-03-08,6,F,CONTUNDENTES,1
2015-03-08,1,F,NO REPORTA,2
2015-03-09,1,F,ARMA BLANCA / CORTOPUNZANTE,7
2015-03-09,1,F,ARMA DE FUEGO,2
2015-03-09,3,F,SIN EMPLEO DE ARMAS,6
2015-03-09,1,M,CORTANTES,1
2015-03-09,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-09,1,M,CONTUNDENTES,10
2015-03-09,1,F,NO REPORTA,1
2015-03-09,4,F,CONTUNDENTES,2
2015-03-09,11,F,CONTUNDENTES,1
2015-03-09,3,M,CONTUNDENTES,1
2015-03-09,2,F,ARMA DE FUEGO,1
2015-03-09,1,F,CORTANTES,1
2015-03-09,1,M,SIN EMPLEO DE ARMAS,11
2015-03-09,2,M,CONTUNDENTES,1
2015-03-09,2,F,CONTUNDENTES,9
2015-03-09,5,M,SIN EMPLEO DE ARMAS,1
2015-03-09,2,F,SIN EMPLEO DE ARMAS,7
2015-03-09,2,F,NO REPORTA,1
2015-03-09,11,F,SIN EMPLEO DE ARMAS,1
2015-03-09,1,F,CONTUNDENTES,40
2015-03-09,7,F,CONTUNDENTES,1
2015-03-09,1,F,SIN EMPLEO DE ARMAS,27
2015-03-09,4,F,SIN EMPLEO DE ARMAS,1
2015-03-09,18,F,SIN EMPLEO DE ARMAS,1
2015-03-09,3,F,CONTUNDENTES,1
2015-03-09,5,F,SIN EMPLEO DE ARMAS,2
2015-03-09,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-10,14,F,SIN EMPLEO DE ARMAS,1
2015-03-10,2,F,SIN EMPLEO DE ARMAS,6
2015-03-10,2,F,CONTUNDENTES,12
2015-03-10,1,F,ARMA DE FUEGO,2
2015-03-10,1,F,ARMA BLANCA / CORTOPUNZANTE,7
2015-03-10,1,F,CORTOPUNZANTES,1
2015-03-10,5,M,CONTUNDENTES,1
2015-03-10,6,M,SIN EMPLEO DE ARMAS,1
2015-03-10,6,F,CONTUNDENTES,1
2015-03-10,1,M,CONTUNDENTES,5
2015-03-10,1,M,SIN EMPLEO DE ARMAS,10
2015-03-10,6,F,SIN EMPLEO DE ARMAS,1
2015-03-10,1,F,ESCOPOLAMINA,1
2015-03-10,1,M,CORTANTES,1
2015-03-10,1,F,NO REPORTA,3
2015-03-10,1,F,CONTUNDENTES,27
2015-03-10,1,F,SIN EMPLEO DE ARMAS,27
2015-03-10,2,M,CONTUNDENTES,2
2015-03-10,2,M,SIN EMPLEO DE ARMAS,1
2015-03-10,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-10,3,F,CONTUNDENTES,2
2015-03-10,4,F,SIN EMPLEO DE ARMAS,1
2015-03-10,4,F,CONTUNDENTES,3
2015-03-11,2,F,NO REPORTA,1
2015-03-11,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-11,1,M,SIN EMPLEO DE ARMAS,7
2015-03-11,5,F,CONTUNDENTES,1
2015-03-11,1,F,CONTUNDENTES,44
2015-03-11,1,F,SIN EMPLEO DE ARMAS,19
2015-03-11,3,F,CONTUNDENTES,2
2015-03-11,5,M,CONTUNDENTES,1
2015-03-11,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2015-03-11,2,F,CONTUNDENTES,5
2015-03-11,2,M,CONTUNDENTES,2
2015-03-11,4,F,SIN EMPLEO DE ARMAS,2
2015-03-11,5,F,SIN EMPLEO DE ARMAS,1
2015-03-11,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-11,2,F,SIN EMPLEO DE ARMAS,4
2015-03-11,7,F,CONTUNDENTES,2
2015-03-11,1,F,ARMA DE FUEGO,1
2015-03-11,3,F,SIN EMPLEO DE ARMAS,4
2015-03-11,13,F,SIN EMPLEO DE ARMAS,1
2015-03-11,1,F,ESCOPOLAMINA,4
2015-03-11,1,M,CONTUNDENTES,8
2015-03-11,2,M,SIN EMPLEO DE ARMAS,1
2015-03-11,3,F,NO REPORTA,1
2015-03-11,1,F,CORTOPUNZANTES,1
2015-03-12,4,F,SIN EMPLEO DE ARMAS,2
2015-03-12,2,F,CONTUNDENTES,6
2015-03-12,3,M,CONTUNDENTES,1
2015-03-12,1,M,SIN EMPLEO DE ARMAS,5
2015-03-12,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-12,5,F,CONTUNDENTES,2
2015-03-12,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-12,1,F,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-12,3,M,SIN EMPLEO DE ARMAS,1
2015-03-12,1,F,ARMA DE FUEGO,1
2015-03-12,4,F,CONTUNDENTES,3
2015-03-12,1,F,ESCOPOLAMINA,1
2015-03-12,3,F,SIN EMPLEO DE ARMAS,3
2015-03-12,19,F,SIN EMPLEO DE ARMAS,1
2015-03-12,1,F,CONTUNDENTES,35
2015-03-12,1,F,NO REPORTA,2
2015-03-12,2,F,SIN EMPLEO DE ARMAS,3
2015-03-12,3,F,CONTUNDENTES,2
2015-03-12,1,F,SIN EMPLEO DE ARMAS,14
2015-03-12,2,M,CONTUNDENTES,4
2015-03-12,1,M,CONTUNDENTES,14
2015-03-13,4,M,SIN EMPLEO DE ARMAS,1
2015-03-13,1,M,NO REPORTA,2
2015-03-13,3,F,SIN EMPLEO DE ARMAS,4
2015-03-13,1,F,ARMA DE FUEGO,1
2015-03-13,2,F,CONTUNDENTES,5
2015-03-13,1,F,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-13,14,F,SIN EMPLEO DE ARMAS,1
2015-03-13,6,F,SIN EMPLEO DE ARMAS,1
2015-03-13,1,F,SIN EMPLEO DE ARMAS,20
2015-03-13,1,M,CONTUNDENTES,8
2015-03-13,3,M,CONTUNDENTES,1
2015-03-13,3,F,CONTUNDENTES,2
2015-03-13,1,M,SIN EMPLEO DE ARMAS,4
2015-03-13,5,F,SIN EMPLEO DE ARMAS,2
2015-03-13,5,F,CONTUNDENTES,2
2015-03-13,1,M,ESCOPOLAMINA,1
2015-03-13,2,F,ESCOPOLAMINA,1
2015-03-13,1,F,CONTUNDENTES,38
2015-03-13,2,M,CONTUNDENTES,1
2015-03-13,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-13,2,F,SIN EMPLEO DE ARMAS,6
2015-03-13,1,F,NO REPORTA,2
2015-03-14,1,M,ARMA DE FUEGO,1
2015-03-14,2,F,CONTUNDENTES,6
2015-03-14,2,F,SIN EMPLEO DE ARMAS,5
2015-03-14,1,F,NO REPORTA,2
2015-03-14,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2015-03-14,1,F,CORTANTES,1
2015-03-14,4,F,SIN EMPLEO DE ARMAS,1
2015-03-14,1,M,CONTUNDENTES,13
2015-03-14,1,F,SIN EMPLEO DE ARMAS,26
2015-03-14,3,F,SIN EMPLEO DE ARMAS,3
2015-03-14,2,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-14,1,F,CONTUNDENTES,43
2015-03-14,11,F,CONTUNDENTES,2
2015-03-14,2,F,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-14,1,F,ARMA DE FUEGO,2
2015-03-14,5,F,SIN EMPLEO DE ARMAS,1
2015-03-14,2,M,CONTUNDENTES,2
2015-03-14,5,F,CONTUNDENTES,2
2015-03-14,3,F,CONTUNDENTES,3
2015-03-14,6,M,SIN EMPLEO DE ARMAS,1
2015-03-14,1,F,CORTOPUNZANTES,1
2015-03-14,1,M,SIN EMPLEO DE ARMAS,7
2015-03-15,2,F,NO REPORTA,1
2015-03-15,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-15,1,M,ESCOPOLAMINA,2
2015-03-15,7,F,SIN EMPLEO DE ARMAS,1
2015-03-15,3,F,SIN EMPLEO DE ARMAS,4
2015-03-15,3,F,CONTUNDENTES,3
2015-03-15,2,F,SIN EMPLEO DE ARMAS,8
2015-03-15,6,F,SIN EMPLEO DE ARMAS,1
2015-03-15,2,F,CONTUNDENTES,11
2015-03-15,1,F,ESCOPOLAMINA,3
2015-03-15,5,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-15,12,F,CONTUNDENTES,1
2015-03-15,4,F,SIN EMPLEO DE ARMAS,1
2015-03-15,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-15,1,M,NO REPORTA,2
2015-03-15,1,F,CONTUNDENTES,56
2015-03-15,5,M,SIN EMPLEO DE ARMAS,1
2015-03-15,1,M,CONTUNDENTES,18
2015-03-15,1,M,CORTANTES,1
2015-03-15,5,F,CONTUNDENTES,3
2015-03-15,2,M,SIN EMPLEO DE ARMAS,1
2015-03-15,4,M,SIN EMPLEO DE ARMAS,1
2015-03-15,1,M,SIN EMPLEO DE ARMAS,5
2015-03-15,3,M,CONTUNDENTES,2
2015-03-15,2,F,CORTOPUNZANTES,1
2015-03-15,1,F,NO REPORTA,2
2015-03-15,1,F,NO REPORTADO,1
2015-03-15,2,M,CONTUNDENTES,3
2015-03-15,1,F,CORTANTES,2
2015-03-15,1,F,ARMA BLANCA / CORTOPUNZANTE,12
2015-03-15,1,F,CORTOPUNZANTES,1
2015-03-15,4,F,CONTUNDENTES,3
2015-03-15,1,F,SIN EMPLEO DE ARMAS,29
2015-03-15,1,M,ARMA BLANCA / CORTOPUNZANTE,7
2015-03-16,2,M,CONTUNDENTES,4
2015-03-16,1,F,CORTANTES,1
2015-03-16,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-16,6,F,CONTUNDENTES,1
2015-03-16,5,F,SIN EMPLEO DE ARMAS,1
2015-03-16,1,F,SIN EMPLEO DE ARMAS,24
2015-03-16,8,M,SIN EMPLEO DE ARMAS,1
2015-03-16,3,F,SIN EMPLEO DE ARMAS,2
2015-03-16,1,M,CONTUNDENTES,16
2015-03-16,4,F,SIN EMPLEO DE ARMAS,1
2015-03-16,4,M,CONTUNDENTES,1
2015-03-16,9,F,SIN EMPLEO DE ARMAS,1
2015-03-16,2,F,CONTUNDENTES,5
2015-03-16,1,M,SIN EMPLEO DE ARMAS,8
2015-03-16,1,F,ESCOPOLAMINA,2
2015-03-16,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2015-03-16,6,F,SIN EMPLEO DE ARMAS,1
2015-03-16,1,F,CONTUNDENTES,41
2015-03-16,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-16,4,F,CONTUNDENTES,3
2015-03-16,1,F,CORTOPUNZANTES,1
2015-03-16,1,F,NO REPORTA,1
2015-03-16,2,F,SIN EMPLEO DE ARMAS,5
2015-03-16,3,F,CONTUNDENTES,4
2015-03-16,2,M,SIN EMPLEO DE ARMAS,1
2015-03-17,1,M,NO REPORTA,1
2015-03-17,9,F,SIN EMPLEO DE ARMAS,1
2015-03-17,1,F,CORTOPUNZANTES,1
2015-03-17,4,F,SIN EMPLEO DE ARMAS,2
2015-03-17,13,F,SIN EMPLEO DE ARMAS,1
2015-03-17,1,F,ARMA BLANCA / CORTOPUNZANTE,9
2015-03-17,3,F,CONTUNDENTES,2
2015-03-17,3,F,SIN EMPLEO DE ARMAS,2
2015-03-17,2,M,CONTUNDENTES,5
2015-03-17,7,F,CONTUNDENTES,1
2015-03-17,1,F,SIN EMPLEO DE ARMAS,24
2015-03-17,1,F,NO REPORTA,5
2015-03-17,1,M,SIN EMPLEO DE ARMAS,7
2015-03-17,2,F,SIN EMPLEO DE ARMAS,6
2015-03-17,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-17,1,F,CONTUNDENTES,33
2015-03-17,1,M,CONTUNDENTES,14
2015-03-17,5,F,CONTUNDENTES,1
2015-03-17,2,M,SIN EMPLEO DE ARMAS,1
2015-03-17,3,M,SIN EMPLEO DE ARMAS,2
2015-03-17,2,F,CONTUNDENTES,9
2015-03-18,2,F,CONTUNDENTES,5
2015-03-18,1,M,CONTUNDENTES,12
2015-03-18,2,F,SIN EMPLEO DE ARMAS,6
2015-03-18,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-18,1,F,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-18,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-18,3,F,CONTUNDENTES,2
2015-03-18,1,M,NO REPORTA,1
2015-03-18,1,M,SIN EMPLEO DE ARMAS,3
2015-03-18,8,F,CONTUNDENTES,1
2015-03-18,1,F,CONTUNDENTES,36
2015-03-18,3,F,SIN EMPLEO DE ARMAS,2
2015-03-18,3,M,CONTUNDENTES,1
2015-03-18,1,F,SIN EMPLEO DE ARMAS,25
2015-03-18,1,F,ESCOPOLAMINA,2
2015-03-18,12,F,SIN EMPLEO DE ARMAS,1
2015-03-18,5,F,SIN EMPLEO DE ARMAS,1
2015-03-18,10,F,CONTUNDENTES,1
2015-03-18,1,F,NO REPORTA,3
2015-03-18,2,M,CONTUNDENTES,3
2015-03-18,2,M,SIN EMPLEO DE ARMAS,3
2015-03-19,1,F,CONTUNDENTES,28
2015-03-19,4,F,SIN EMPLEO DE ARMAS,1
2015-03-19,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-19,8,F,SIN EMPLEO DE ARMAS,1
2015-03-19,1,F,SIN EMPLEO DE ARMAS,18
2015-03-19,7,F,CONTUNDENTES,1
2015-03-19,1,M,CONTUNDENTES,8
2015-03-19,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-19,2,M,SIN EMPLEO DE ARMAS,1
2015-03-19,3,M,CONTUNDENTES,1
2015-03-19,1,M,NO REPORTA,1
2015-03-19,2,F,CONTUNDENTES,7
2015-03-19,3,F,CONTUNDENTES,3
2015-03-19,3,M,SIN EMPLEO DE ARMAS,1
2015-03-19,1,M,SIN EMPLEO DE ARMAS,7
2015-03-19,1,F,ESCOPOLAMINA,1
2015-03-19,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-19,3,F,SIN EMPLEO DE ARMAS,2
2015-03-19,11,F,SIN EMPLEO DE ARMAS,1
2015-03-19,2,F,SIN EMPLEO DE ARMAS,3
2015-03-19,1,F,NO REPORTA,2
2015-03-19,2,M,CONTUNDENTES,4
2015-03-20,1,F,SIN EMPLEO DE ARMAS,20
2015-03-20,5,F,SIN EMPLEO DE ARMAS,1
2015-03-20,8,F,CONTUNDENTES,1
2015-03-20,1,M,CONTUNDENTES,13
2015-03-20,1,F,CORTANTES,1
2015-03-20,2,F,CONTUNDENTES,4
2015-03-20,2,M,SIN EMPLEO DE ARMAS,1
2015-03-20,2,M,CONTUNDENTES,1
2015-03-20,1,F,ESCOPOLAMINA,2
2015-03-20,3,F,CONTUNDENTES,1
2015-03-20,1,F,NO REPORTA,1
2015-03-20,1,M,SIN EMPLEO DE ARMAS,6
2015-03-20,4,F,CONTUNDENTES,1
2015-03-20,2,F,SIN EMPLEO DE ARMAS,1
2015-03-20,4,F,SIN EMPLEO DE ARMAS,1
2015-03-20,7,F,CONTUNDENTES,1
2015-03-20,1,F,CORTOPUNZANTES,1
2015-03-20,3,F,SIN EMPLEO DE ARMAS,1
2015-03-20,1,F,CONTUNDENTES,30
2015-03-20,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-20,1,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-20,10,F,SIN EMPLEO DE ARMAS,1
2015-03-21,1,F,SIN EMPLEO DE ARMAS,16
2015-03-21,1,M,SIN EMPLEO DE ARMAS,2
2015-03-21,3,F,SIN EMPLEO DE ARMAS,1
2015-03-21,1,F,CONTUNDENTES,26
2015-03-21,1,M,CONTUNDENTES,4
2015-03-21,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-21,1,F,ESCOPOLAMINA,2
2015-03-21,4,F,CONTUNDENTES,1
2015-03-21,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2015-03-21,2,F,SIN EMPLEO DE ARMAS,6
2015-03-21,2,M,SIN EMPLEO DE ARMAS,1
2015-03-21,2,M,CONTUNDENTES,1
2015-03-21,1,F,CORTANTES,1
2015-03-21,13,F,SIN EMPLEO DE ARMAS,1
2015-03-21,5,F,SIN EMPLEO DE ARMAS,1
2015-03-21,1,F,NO REPORTA,1
2015-03-21,9,F,CONTUNDENTES,1
2015-03-21,1,M,ARMA DE FUEGO,1
2015-03-21,4,M,SIN EMPLEO DE ARMAS,1
2015-03-21,1,F,ARMA DE FUEGO,1
2015-03-21,2,F,CONTUNDENTES,8
2015-03-22,1,F,ARMA BLANCA / CORTOPUNZANTE,10
2015-03-22,2,F,ESCOPOLAMINA,1
2015-03-22,3,F,SIN EMPLEO DE ARMAS,2
2015-03-22,1,M,CONTUNDENTES,13
2015-03-22,1,M,SIN EMPLEO DE ARMAS,6
2015-03-22,4,F,CONTUNDENTES,4
2015-03-22,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-22,1,F,CORTANTES,1
2015-03-22,2,M,CONTUNDENTES,3
2015-03-22,2,F,CONTUNDENTES,15
2015-03-22,4,F,SIN EMPLEO DE ARMAS,1
2015-03-22,2,M,SIN EMPLEO DE ARMAS,1
2015-03-22,1,F,CONTUNDENTES,41
2015-03-22,5,M,SIN EMPLEO DE ARMAS,1
2015-03-22,1,F,CORTOPUNZANTES,1
2015-03-22,1,F,ARMA DE FUEGO,1
2015-03-22,1,M,NO REPORTA,1
2015-03-22,1,M,ARMA BLANCA / CORTOPUNZANTE,5
2015-03-22,1,F,ESCOPOLAMINA,2
2015-03-22,3,F,CONTUNDENTES,5
2015-03-22,2,F,SIN EMPLEO DE ARMAS,2
2015-03-22,14,F,SIN EMPLEO DE ARMAS,1
2015-03-22,1,F,SIN EMPLEO DE ARMAS,29
2015-03-22,1,F,NO REPORTA,3
2015-03-23,2,M,CONTUNDENTES,5
2015-03-23,1,F,CONTUNDENTES,41
2015-03-23,1,M,SIN EMPLEO DE ARMAS,6
2015-03-23,5,F,CONTUNDENTES,2
2015-03-23,5,M,CONTUNDENTES,1
2015-03-23,1,F,ESCOPOLAMINA,5
2015-03-23,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-23,15,F,CONTUNDENTES,1
2015-03-23,4,F,CONTUNDENTES,2
2015-03-23,1,F,SIN EMPLEO DE ARMAS,24
2015-03-23,6,F,CONTUNDENTES,1
2015-03-23,2,M,SIN EMPLEO DE ARMAS,3
2015-03-23,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2015-03-23,12,F,SIN EMPLEO DE ARMAS,1
2015-03-23,1,F,NO REPORTA,2
2015-03-23,2,F,SIN EMPLEO DE ARMAS,4
2015-03-23,3,F,CONTUNDENTES,3
2015-03-23,3,F,SIN EMPLEO DE ARMAS,4
2015-03-23,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-23,1,M,CONTUNDENTES,16
2015-03-23,2,F,CONTUNDENTES,8
2015-03-23,1,F,CORTANTES,2
2015-03-23,4,F,SIN EMPLEO DE ARMAS,1
2015-03-24,5,F,SIN EMPLEO DE ARMAS,1
2015-03-24,1,M,CONTUNDENTES,12
2015-03-24,6,F,SIN EMPLEO DE ARMAS,1
2015-03-24,1,F,SIN EMPLEO DE ARMAS,17
2015-03-24,3,M,CONTUNDENTES,2
2015-03-24,9,F,CONTUNDENTES,1
2015-03-24,3,M,SIN EMPLEO DE ARMAS,1
2015-03-24,3,F,CONTUNDENTES,4
2015-03-24,1,F,NO REPORTA,2
2015-03-24,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-24,1,F,ESCOPOLAMINA,1
2015-03-24,4,F,SIN EMPLEO DE ARMAS,1
2015-03-24,1,F,CORTOPUNZANTES,1
2015-03-24,2,F,CONTUNDENTES,6
2015-03-24,1,F,CORTANTES,2
2015-03-24,1,M,SIN EMPLEO DE ARMAS,1
2015-03-24,2,F,SIN EMPLEO DE ARMAS,2
2015-03-24,1,F,CONTUNDENTES,35
2015-03-24,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2015-03-25,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2015-03-25,1,M,SIN EMPLEO DE ARMAS,2
2015-03-25,2,F,CONTUNDENTES,4
2015-03-25,1,F,SIN EMPLEO DE ARMAS,17
2015-03-25,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2015-03-25,1,M,NO REPORTA,1
2015-03-25,1,M,CONTUNDENTES,11
2015-03-25,1,F,NO REPORTA,3
2015-03-25,2,M,CONTUNDENTES,3
2015-03-25,3,F,SIN EMPLEO DE ARMAS,2
2015-03-25,7,F,CONTUNDENTES,1
2015-03-25,2,M,SIN EMPLEO DE ARMAS,2
2015-03-25,3,F,CONTUNDENTES,1
2015-03-25,4,F,CONTUNDENTES,1
2015-03-25,4,M,SIN EMPLEO DE ARMAS,1
2015-03-25,6,F,SIN EMPLEO DE ARMAS,1
2015-03-25,1,F,CONTUNDENTES,37
2015-03-25,2,F,SIN EMPLEO DE ARMAS,3
2015-03-25,4,F,SIN EMPLEO DE ARMAS,1
2015-03-25,5,F,CONTUNDENTES,1
2015-03-26,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2015-03-26,1,F,ARMA DE FUEGO,1
2015-03-26,1,F,ESCOPOLAMINA,1
2015-03-26,3,F,CONTUNDENTES,1
2015-03-26,2,M,SIN EMPLEO DE ARMAS,1
2015-03-26,1,M,SIN EMPLEO DE ARMAS,11
2015-03-26,1,F,NO REPORTA,2
